Region,Station,Longitude,Latitude
PJMC,YORKHAVE,-76.7152,40.1143
PJMC,ZIONSVIE,-76.7497,40.0544
PJMC,RCKSPRPE,-76.1616,39.7179
PJMC,BALA,-75.2278,40.0018
PJMC,BARBADOS,-75.3584,40.1144
PJMC,BETZWOOD,-75.4201,40.1148
PJMC,BILES,-74.77,40.18
PJMC,BLUE_TAP,-75.57,39.9
PJMC,BLUEBALL,-75.57,39.9
PJMC,BLUGRSPE,-75.0271,40.0723
PJMC,BRDFRDPE,-75.6657,39.9689
PJMC,BRYNMAWR,-75.321,40.0143
PJMC,BUCKINGH,-75.0625,40.2812
PJMC,BURHOLME,-75.11,40.05
PJMC,BYBERRY,-75.0029,40.1179
PJMC,CALLOWHI,-75.1574,39.9588
PJMC,CHICHEST,-75.4176,39.8291
PJMC,CHINA,-74.87,40.12
PJMC,CHSTR_PE,-75.43,39.84
PJMC,CHSTR_PE,-75.3583,39.8437
PJMC,COCHRNVL,-76.0964,39.6818
PJMC,CONC_PE,-75.5391,39.8722
PJMC,CONOWING,-76.1753,39.6562
PJMC,CROMBY,-75.5299,40.1507
PJMC,CROYDON,-74.8914,40.0807
PJMC,CRSCNTPE,-75.0803,40.0497
PJMC,DALESVIL,-75.8633,39.8558
PJMC,DELA_PE,-75.1282,39.9675
PJMC,DELCOTAP,-75.31,39.82
PJMC,DLUZERNE,-75.1148,40.0087
PJMC,EAGLE_PE,-75.63,40.05
PJMC,EDDINGTO,-74.9461,40.074
PJMC,EDDINTAP,-74.9461,40.074
PJMC,EDDYSTON,-75.3271,39.8599
PJMC,ELMWD_PE,-75.2259,39.9301
PJMC,ELROY,-75.3264,40.2785
PJMC,EMILIE,-74.8455,40.1446
PJMC,FALLS_PE,-74.7894,40.1767
PJMC,FARHILLS,-74.7505,40.1407
PJMC,FLINT_PE,-75.3426,40.0936
PJMC,FORDMILL,-74.8325,40.1486
PJMC,FOULK,-75.4709,39.8663
PJMC,FOXCHASE,-75.049,40.082
PJMC,GOSHNTAP,-75.39,39.99
PJMC,GRAYFR_1,-75.1894,39.9416
PJMC,GRAYSFER,-75.1894,39.9416
PJMC,HARTMAN,-75.2284,40.2244
PJMC,HEATON,-75.1178,40.1597
PJMC,HOLMESBU,-75.0241,40.0367
PJMC,HOLMETAP,-75.0241,40.0367
PJMC,ISLNDRPE,-75.2372,39.9011
PJMC,JARRET,-75.1637,40.189
PJMC,JENKINTO,-75.1393,40.0967
PJMC,JENNERVL,-75.8294,39.7591
PJMC,LENAPE,-75.6323,39.9096
PJMC,LIMERICK,-75.5828,40.2208
PJMC,LIMERICK,-75.59,40.22
PJMC,LIMERTAP,-75.59,40.22
PJMC,LIMERTAP,-75.5828,40.2208
PJMC,LINTON,-74.9254,40.2429
PJMC,LINWDPE,-75.49,39.77
PJMC,LLANERCH,-75.2958,39.9671
PJMC,LOMBRDPE,-75.15,39.95
PJMC,MACDADE,-75.2526,39.9156
PJMC,MARCUSHO,-75.43,39.81
PJMC,MASTER,-75.188,39.9795
PJMC,MERCK,-75.24,40.23
PJMC,MIDD_PE,-75.4079,39.9184
PJMC,MONTCO,-75.8199,39.9656
PJMC,MORTON,-75.3369,39.9071
PJMC,MOSER,-75.5831,40.3331
PJMC,MUDDYRN,-76.2994,39.8078
PJMC,NESHAMIN,-74.9255,40.1305
PJMC,NEWLINVI,-75.8297,39.9715
PJMC,NEWTOWNS,-75.39,39.99
PJMC,NOTTINGH,-76.0324,39.761
PJMC,NPHILADE,-75.1486,40.0002
PJMC,NWALES,-75.291,40.2135
PJMC,PACKR_PE,-75.1657,39.9076
PJMC,PARRISH,-75.2014,39.9691
PJMC,PASSYUNK,-75.1883,39.921
PJMC,PEACHBOT,-76.2668,39.753
PJMC,PEACHTAP,-76.2668,39.753
PJMC,PENN_PE,-75.23,39.98
PJMC,PERKIOME,-75.3477,40.2131
PJMC,PLANEBRO,-75.5852,40.0364
PJMC,PLYMTHPE,-75.2996,40.1034
PJMC,PRINTZ,-75.3159,39.8924
PJMC,PRINTZ,-75.3356,39.8623
PJMC,PULASKI,-75.1836,40.0322
PJMC,RICH_PE,-75.0741,39.9865
PJMC,RIDLEY,-75.33,39.88
PJMC,ROLL_PE,-74.7609,40.1809
PJMC,ROXBOROU,-75.243,40.0408
PJMC,SAVILLE,-75.3838,39.8493
PJMC,SCHUYLKI,-75.188,39.943
PJMC,SCHUYLKI,-75.1894,39.9416
PJMC,SCTPAPPE,-75.35,39.84
PJMC,SHARONHI,-75.31,39.92
PJMC,SUNOIL,-75.57,39.9
PJMC,SWARK,-75.1365,39.914
PJMC,TABOR,-75.1355,40.0356
PJMC,TACONY,-75.05,40.02
PJMC,TRAINER,-75.3994,39.8221
PJMC,TREDYFFR,-75.4727,40.055
PJMC,TUNA,-75.13,39.99
PJMC,UNIVERSI,-75.25,39.99
PJMC,UPPERDAR,-75.27,39.93
PJMC,UPPERMER,-75.397,40.0795
PJMC,UPPERPRO,-75.4823,40.3631
PJMC,WANEETA,-75.1148,40.0087
PJMC,WARMINST,-75.023,40.1582
PJMC,WARRINGT,-75.1255,40.2485
PJMC,WAVERLY1,-75.16,39.92
PJMC,WAYNEJCT,-75.1586,40.0199
PJMC,WHITEMAR,-75.2103,40.128
PJMC,WHITPAIN,-75.31,40.1714
PJMC,WMORELAN,-75.1741,40.0068
PJMC,WOODBOUR,-74.8886,40.1944
PJMC,WOODLYN,-75.3444,39.8791
PJMC,10THST,-77.0264,38.8853
PJMC,12THST,-76.95,38.98
PJMC,ALABAMA,-76.9068,38.8388
PJMC,AQUASCO,-76.8011,38.8567
PJMC,BELLSMIL,-77.1451,39.0316
PJMC,BENNING,-76.9524,38.8987
PJMC,BETHESDA,-77.109,38.9989
PJMC,BLADENSB,-76.93,38.95
PJMC,BLUEPLAI,-77.0255,38.8168
PJMC,BOWIE,-76.7718,39.0153
PJMC,BRANDYWI,-76.8668,38.6679
PJMC,BRIGHTON,-77.0366,39.1856
PJMC,BURCHESH,-76.8713,38.7384
PJMC,BURTONSV,-76.9062,39.09
PJMC,BUZZARD,-77.0118,38.8668
PJMC,BUZZARD,-76.8776,38.8801
PJMC,CHALKPT,-76.6886,38.5604
PJMC,DICKERSH,-77.4628,39.2089
PJMC,DICKERSH,-77.45,39.22
PJMC,DICKERSO,-77.4628,39.2089
PJMC,FTSLOCUM,-76.95,38.93
PJMC,HWKNS_PP,-76.9121,38.5424
PJMC,LANHAM,-76.81,38.98
PJMC,METZTAP,-76.9572,39.0056
PJMC,MORGANTO,-76.9639,38.3595
PJMC,MTZIONPP,-77.1038,39.1903
PJMC,NORBECK,-77.0791,39.1319
PJMC,OAKGROVE,-76.8011,38.8567
PJMC,OST,-77.0639,38.909
PJMC,PALMERS,-76.9591,38.7733
PJMC,POTOMAC,-77.042,38.8208
PJMC,QUINCEOR,-77.2933,39.1366
PJMC,RITCHIE,-76.8776,38.8801
PJMC,RYCEVILL,-76.8233,38.4374
PJMC,SMECO,-76.6886,38.5604
PJMC,SOUTHWES,-77.0086,38.8806
PJMC,TAKOMA,-76.9968,38.9698
PJMC,TALBERT,-76.8056,38.7138
PJMC,TUXEDO,-76.88,38.94
PJMC,VANNESS,-77.0789,38.9426
PJMC,WILDERCR,-76.86,38.98
PJMC,ALBURTIS,-75.5831,40.482
PJMC,BERKS,-76.0548,40.2319
PJMC,BERWICK,-76.2335,41.0583
PJMC,BLMNG_PL,-75.1493,41.3774
PJMC,BRNGSVIL,-75.562,40.5747
PJMC,BRUNNERI,-76.6944,40.0978
PJMC,BUSHKILL,-75.0244,41.0786
PJMC,BUXMONT,-75.3412,40.3484
PJMC,COLU_PL,-76.5069,41.0023
PJMC,CRCKRPRT,-75.5655,40.6047
PJMC,CUMB_PL,-77.0549,40.1499
PJMC,DAUPHIN,-76.9067,40.3841
PJMC,DORNYVLE,-75.5307,40.5818
PJMC,EGYPT1,-75.5391,40.6802
PJMC,ELDRED,-76.4,40.632
PJMC,ELDRED,-76.4417,40.7287
PJMC,ELIMSPOR,-76.9921,41.1686
PJMC,ELROYPL,-75.3264,40.2785
PJMC,EPALMERT,-75.569,40.8129
PJMC,FACEROCK,-76.3261,39.8277
PJMC,FISHBACH,-76.2296,40.7227
PJMC,FRACKVIL,-76.2454,40.7775
PJMC,GILBERTT,-75.1621,40.5686
PJMC,GRNWDTP,-76.2039,40.7907
PJMC,HARWOOD,-76.0274,40.9356
PJMC,HOSENSAC,-75.5083,40.4572
PJMC,HUMMELST,-76.7236,40.2595
PJMC,HUMMETAP,-76.8084,40.2422
PJMC,JACK_PL,-75.3798,41.0346
PJMC,JNKNS_PL,-75.8169,41.2812
PJMC,JUNIATA,-77.1712,40.429
PJMC,LACKAWAN,-75.6088,41.4974
PJMC,LYCOMING,-77.0174,41.2217
PJMC,MANOR,-76.3888,39.9285
PJMC,MARTINSC,-75.1101,40.798
PJMC,MARTINSC,-75.11,40.8
PJMC,MILLWDPL,-76.2916,39.9865
PJMC,MILTN_PL,-76.8325,40.9811
PJMC,MONR_PL,-75.1715,40.9802
PJMC,MONTOUR,-76.6627,41.0689
PJMC,NSTRDSBG,-75.1868,40.9906
PJMC,OTTCRKPL,-76.4539,39.8643
PJMC,QUARRYPL,-75.3494,40.6227
PJMC,S_WHI,-75.5222,40.625
PJMC,SAFEHARB,-76.389,39.9275
PJMC,SAKRON,-76.2072,40.1422
PJMC,SCHNCKVL,-75.604,40.6657
PJMC,SIEGFRIE,-75.5184,40.7138
PJMC,SMANHEIM,-76.3729,40.1429
PJMC,STEELCTY,-75.3086,40.6197
PJMC,STEELTON,-76.8084,40.2422
PJMC,STNTN_PL,-75.7997,41.3767
PJMC,SUMNER1,-75.4902,40.6094
PJMC,SUNBURY,-76.8254,40.8366
PJMC,SUSQT10,-76.1154,41.089
PJMC,SUSQUEHA,-76.1495,41.0878
PJMC,SUSQUEHA,-76.1154,41.089
PJMC,WESCOSVI,-75.562,40.5747
PJMC,WHEMPFIE,-76.4668,40.0258
PJMC,WSHORE,-76.9461,40.1908
PJMC,ALLEGHEN,-78.8787,39.9654
PJMC,ALTOONA1,-78.3259,40.4662
PJMC,APCI,-80.23,41.54
PJMC,ARNOLDRE,-79.08,39.87
PJMC,ARNOLDRE,-79.0812,39.8504
PJMC,BEDFORD1,-78.5164,40.0716
PJMC,BLAIRSVE,-79.2497,40.4387
PJMC,BONAIR,-78.8718,40.341
PJMC,BROKVIL1,-79.0721,41.1405
PJMC,BUFFALRD,-80.0125,42.1445
PJMC,CAMBRIA1,-78.6939,40.4596
PJMC,CARL_PN,-77.5027,40.0645
PJMC,CENTRALC,-78.8216,40.1087
PJMC,CLARKSUM,-79.7266,41.4486
PJMC,CLAYSBUR,-78.4504,40.3137
PJMC,COLVERPO,-78.7986,40.5509
PJMC,CONEMAUG,-79.0592,40.3891
PJMC,COOPERPN,-78.93,40.351
PJMC,CORRYE,-79.5825,41.9296
PJMC,CURRYVIL,-78.3461,40.2649
PJMC,DEEPCRK,-79.4131,39.5236
PJMC,DIXONVIL,-78.9523,40.7093
PJMC,DOWNGAVE,-80.0418,42.1364
PJMC,DUBOIS,-78.731,41.1201
PJMC,ECLIPSE,-79.8059,41.4036
PJMC,EDGEWOD,-79.2207,40.5756
PJMC,EDINBORO,-80.1103,41.8487
PJMC,ELMST,-79.1319,41.833
PJMC,ELMSTTAP,-79.1422,41.8238
PJMC,EPIKE,-79.1569,40.6161
PJMC,EPIKE,-79.1334,40.6129
PJMC,ERIEE,-79.8358,42.1657
PJMC,ERIES,-80.0483,42.0699
PJMC,ERIEW,-80.3838,41.9343
PJMC,ESAYRE,-76.5121,41.9993
PJMC,ETOWANDA,-76.4305,41.7592
PJMC,FAIRVIW,-80.34,42.0217
PJMC,FARMERSV,-78.4475,41.8551
PJMC,FLORENC,-79.1272,40.4461
PJMC,FORESTPN,-78.7421,41.4501
PJMC,FRENCHRD,-80.0585,42.0921
PJMC,GARMAN,-78.8191,40.6954
PJMC,GARRETAP,-79.367,39.5673
PJMC,GENEVAPN,-80.2162,41.5308
PJMC,GESGTAP,-80.13,42.07
PJMC,GLADE,-79.0167,41.8347
PJMC,GLORY,-78.8969,40.6408
PJMC,GOLDPN,-77.7663,41.8655
PJMC,GOREJCT,-80.2316,42.0529
PJMC,GREENGAR,-80.1232,42.0701
PJMC,GRNDVIE,-79.6639,41.4692
PJMC,GROVERPN,-76.8444,41.6155
PJMC,HANDSOME,-79.8083,41.2913
PJMC,HARVEYRN,-78.7729,41.1837
PJMC,HAYNIE,-79.5154,41.2915
PJMC,HILLCJCT,-78.81,40.35
PJMC,HILLVALL,-77.8886,40.3926
PJMC,HILTOP,-78.9037,40.3213
PJMC,HOMERCIT,-79.1937,40.5172
PJMC,HOOVERSV,-78.9219,40.1566
PJMC,JACK_PN,-78.8174,40.4294
PJMC,JOHNSTOW,-78.9161,40.4038
PJMC,KEYSTNE1,-79.3384,40.6578
PJMC,LAURELL,-75.9224,41.9452
PJMC,LENOX,-75.7159,41.6653
PJMC,LEWISRN,-78.6255,41.8663
PJMC,LEWISTW,-77.5905,40.5803
PJMC,LUCERNE1,-79.1598,40.5569
PJMC,MADERA,-78.4345,40.82
PJMC,MANS_PN,-77.081,41.81
PJMC,MEHOOPAN,-76.0421,41.5748
PJMC,MEYERSDA,-79.0728,39.8335
PJMC,MORGANST,-80.1347,41.6265
PJMC,NILESVAL,-77.2886,41.8199
PJMC,NMESHOPP,-76.0503,41.6586
PJMC,OSTERBUR,-78.5059,40.1493
PJMC,OXBOW,-75.8695,41.6071
PJMC,PENNMAR,-79.3174,39.7431
PJMC,PENNTECH,-78.65,41.39
PJMC,PHILIPSB,-78.2124,40.9031
PJMC,PINEY_PN,-79.4364,41.1914
PJMC,PROSPCT,-78.9181,40.3368
PJMC,QUEMAHON,-78.9307,40.1932
PJMC,RACHELHI,-78.8476,40.2671
PJMC,RALPHTON,-79.042,40.0893
PJMC,RAYSTOWN,-78.0361,40.4557
PJMC,REEDERST,-78.9186,40.2992
PJMC,REEDSGAP,-77.6112,40.4356
PJMC,REEDSSS,-77.6228,40.4424
PJMC,RIDG_PN,-78.7328,41.4376
PJMC,ROCKTONM,-78.5347,41.0747
PJMC,ROCKWOOD,-79.1494,39.9115
PJMC,ROLL_PN,-80.246,42.0701
PJMC,ROSEDLE,-78.94,40.37
PJMC,ROXBURY1,-77.6602,40.1098
PJMC,SALIX,-78.7562,40.3071
PJMC,SAXTON,-78.2426,40.2271
PJMC,SCALPLEV,-78.8639,40.2338
PJMC,SCRUBGRS,-79.8128,41.2696
PJMC,SENECAPN,-79.0055,41.8389
PJMC,SEWARDPN,-79.0314,40.4069
PJMC,SHADEGAP,-77.886,40.1939
PJMC,SHAWVIL,-78.3665,41.0666
PJMC,SHELOCTA,-79.3131,40.6314
PJMC,SMANSFIE,-77.081,41.81
PJMC,SNAKESPR,-78.409,40.0197
PJMC,SOME_PN,-79.0699,40.0091
PJMC,SPANGLER,-78.7495,40.6315
PJMC,SPRINGBO,-80.3693,41.785
PJMC,STATHILL,-77.5664,39.6719
PJMC,STROY,-76.789,41.7713
PJMC,SUMM_PN,-78.5699,40.4598
PJMC,THOMPSN,-75.5235,41.8782
PJMC,THREESPR,-77.9783,40.2005
PJMC,TIFFANY1,-75.8298,41.8535
PJMC,TIMBLIN,-79.1848,40.9656
PJMC,TITUSVIL,-79.7036,41.5476
PJMC,TOWER51,-78.9796,40.2965
PJMC,TOWERHIL,-77.0174,41.9128
PJMC,TWOMILE1,-78.3007,41.8367
PJMC,TYRONEN,-78.269,40.6688
PJMC,UNIONCIT,-79.865,41.8976
PJMC,UTICAJCT,-79.9143,41.4609
PJMC,VENANJCT,-80.1207,41.7724
PJMC,WARDPN,-76.9306,41.988
PJMC,WARRENPN,-79.1902,41.8357
PJMC,WARRENS,-79.1015,41.8159
PJMC,WAYNEPN,-80.0095,41.5159
PJMC,WESTFALL,-78.4192,40.5129
PJMC,WESTOVER,-78.644,40.75
PJMC,WHETSTON,-78.7247,41.2414
PJMC,YEAGERTO,-77.5776,40.6333
PJMC,49STREET,-74.05,40.76
PJMC,49STREET,-74.2176,40.8673
PJMC,ADAMS_PS,-74.4801,40.4583
PJMC,ALDENE,-74.2856,40.6563
PJMC,ATHENIA,-74.1583,40.8613
PJMC,BAYONNE,-74.1056,40.6941
PJMC,BAYONNE,-74.0698,40.7468
PJMC,BELVL_PS,-74.1426,40.803
PJMC,BENNETTS,-74.5307,40.4858
PJMC,BERGEN,-74.0242,40.8404
PJMC,BRANCHBU,-74.7418,40.5444
PJMC,BRIDGEWA,-74.5648,40.5602
PJMC,BRUNSWIC,-74.4615,40.4462
PJMC,CDRGROPS,-74.2176,40.8673
PJMC,CLIF_PS,-74.1648,40.8558
PJMC,COOKRD,-74.1784,40.8118
PJMC,DEANS,-74.4856,40.4055
PJMC,DEVILSBR,-74.532,40.368
PJMC,EDISONPS,-74.3956,40.4915
PJMC,ERUTHERF,-74.1068,40.8414
PJMC,ESSEX_PS,-74.1219,40.7384
PJMC,FAIRLAWN,-74.1286,40.9494
PJMC,FANWOOD,-74.3902,40.6361
PJMC,FUNDRYPS,-74.1329,40.7291
PJMC,GREENBRO,-74.4864,40.5974
PJMC,HDSON_PS,-74.0734,40.7494
PJMC,HDSON_PS,-74.0698,40.7468
PJMC,HLSDALPS,-74.0461,41.0079
PJMC,HOBOKEN,-74.0424,40.7736
PJMC,HOMESTEA,-74.0423,40.7789
PJMC,HWTHRNPS,-74.1507,40.9664
PJMC,JACK_PS,-74.2454,40.9069
PJMC,KEARNY,-74.099,40.7379
PJMC,KILMER,-74.4254,40.5336
PJMC,KINGSLAN,-74.2905,40.8542
PJMC,KULLERRD,-74.1637,40.8856
PJMC,LAFA_PS,-74.3236,40.5486
PJMC,LAKENELS,-74.4527,40.5533
PJMC,LAURELAV,-74.2911,40.8032
PJMC,LAURELAV,-74.8804,39.9475
PJMC,LINDENPS,-74.2116,40.624
PJMC,MARIN_PS,-74.0698,40.7468
PJMC,MARIONDR,-74.2582,40.7919
PJMC,MAYWD_PS,-74.0705,40.8991
PJMC,MEADOWRD,-74.3912,40.497
PJMC,METUCHEN,-74.3488,40.5305
PJMC,MIDDLESE,-74.49,40.63
PJMC,MINUEST,-74.2379,40.5911
PJMC,NBERGEN,-74.0154,40.8339
PJMC,NEWARBAY,-74.1308,40.7202
PJMC,NEWARKPS,-74.1669,40.7505
PJMC,NEWDOVER,-74.3493,40.5868
PJMC,NEWP_PS,-74.048,40.7328
PJMC,NJTMEADO,-74.1026,40.7456
PJMC,NORTHAV,-74.1743,40.6692
PJMC,PENHORN,-74.072,40.7499
PJMC,PENNSNEC,-74.62,40.31
PJMC,PIERSOAV,-74.3466,40.5312
PJMC,PLAINSBU,-74.5686,40.3361
PJMC,PVSC,-74.1318,40.7117
PJMC,ROSELAND,-74.3313,40.8203
PJMC,SADDLEBR,-74.1013,40.8891
PJMC,SANDHILL,-74.53,40.38
PJMC,SEWAREN,-74.248,40.5574
PJMC,SUNNYMEA,-74.6164,40.5123
PJMC,SWATERFR,-74.0302,40.7571
PJMC,TOSCOGIS,-74.22,40.62
PJMC,TURNPIKE,-74.117,40.7607
PJMC,WALDWICK,-74.1251,41.0167
PJMC,WARDAV,-74.6584,40.1534
PJMC,WARINANC,-74.234,40.6416
PJMC,WCALDWEL,-74.3313,40.8203
PJMC,WDBRD_PS,-74.2948,40.564
PJMC,WESTFLD2,-74.31,40.62
PJMC,WORANGE,-74.2573,40.7898
PJMC,BEAVERBR,-75.0982,39.8893
PJMC,BRLNGTPS,-74.8743,40.0751
PJMC,CAMDEN,-75.0443,39.9656
PJMC,CAMDENGN,-75.1188,39.9175
PJMC,CINNAMIN,-74.9692,39.9976
PJMC,CLRKSVPS,-74.6923,40.282
PJMC,COXSCORN,-74.8703,39.9159
PJMC,CROSSWIC,-74.675,40.1417
PJMC,CUTHBERT,-75.0982,39.8893
PJMC,DEPTFORD,-75.137,39.859
PJMC,GLCST_PS,-75.0982,39.8893
PJMC,HOPECREE,-75.5338,39.4676
PJMC,KUSERRD,-74.7018,40.209
PJMC,LAWRESUB,-74.7562,40.2825
PJMC,LAWRNCPS,-74.7562,40.2825
PJMC,LEVITTOW,-74.8804,40.028
PJMC,LUMBERTO,-74.8104,39.9506
PJMC,MARLTON,-74.9321,39.901
PJMC,MEDFORDP,-74.71,39.78
PJMC,MERCR_PS,-74.7326,40.1803
PJMC,MTLAUREL,-74.8804,39.9475
PJMC,NEWFREED,-74.9632,39.741
PJMC,SALEM_PS,-75.5327,39.4632
PJMC,SAMPTON,-74.8,39.89
PJMC,THOROFAR,-75.1893,39.8372
PJMC,TRNTN_PS,-74.7006,40.2261
PJMC,YARDVILL,-74.659,40.1894
PJMC,BNKRH_UG,-75.9067,41.3302
PJMC,COURTDAL,-75.912,41.2771
PJMC,DALAS_UG,-75.9383,41.3317
PJMC,GLNVW_UG,-75.9067,41.3302
PJMC,HNLCK_UG,-76.0695,41.2016
PJMC,HNOVR_UG,-75.9278,41.2115
PJMC,KING_UGI,-75.8971,41.2683
PJMC,KNKLE_UG,-75.9893,41.3744
PJMC,KOONSVIL,-76.1605,41.1672
PJMC,LINC_UGI,-76.1389,41.2465
PJMC,LOOMISTP,-75.9957,41.2285
PJMC,MOUN_UGI,-75.9655,41.2648
PJMC,PLYM_UGI,-75.9339,41.243
PJMC,SWOYERSV,-75.8847,41.2954
PSEC,ALAQUA,-86.115,30.6103
PSEC,ALARVRNE,-87.4976,31.586
PSEC,ANDALUS1,-86.4459,31.2857
PSEC,ANDALUSI,-86.4459,31.2857
PSEC,ANDREWSJ,-79.5879,33.4496
PSEC,ARITON,-85.725,31.5869
PSEC,ATMORE_A,-87.5421,30.9996
PSEC,AUBURNJC,-86.6206,30.8611
PSEC,BAKER_AE,-86.6886,30.7987
PSEC,BASCOM,-85.12,30.93
PSEC,BAYOUGEO,-85.4855,30.3151
PSEC,BEDA_AEC,-86.58,31.04
PSEC,BLUEWTRB,-86.4117,30.4739
PSEC,BONIFAY,-85.7241,30.8035
PSEC,BREWTON_,-87.09,31.13
PSEC,BRIDGES1,-85.9534,31.2557
PSEC,BRIDGESC,-85.9506,31.2487
PSEC,CAPPS,-85.33,31.49
PSEC,CLAYHATC,-85.7414,31.2343
PSEC,CLIO_AEC,-85.59,31.7
PSEC,CRYST_AE,-85.6875,30.4385
PSEC,DEFUNIAK,-86.1136,30.7352
PSEC,DUBLIN_A,-86.19,32
PSEC,EXXON_AE,-87.36,31.07
PSEC,FOUNT_AE,-85.4875,30.4808
PSEC,FREEP_AE,-86.131,30.5316
PSEC,FRISCOCT,-87.24,31.42
PSEC,GASKIN_A,-85.4855,30.3151
PSEC,GLEND_AE,-86.134,30.9079
PSEC,HAYES_AE,-85.81,31.27
PSEC,KINSTON,-86.17,31.22
PSEC,LBRTY_AE,-86.0596,30.9941
PSEC,MLONE_AE,-85.17,30.96
PSEC,MOSSYHDJ,-86.2404,30.7467
PSEC,MUNSON_A,-86.8773,30.8567
PSEC,OPELIKA,-85.33,32.69
PSEC,OPPTIE_A,-86.29,31.24
PSEC,ORION_AE,-85.82,32.15
PSEC,PORTLN_A,-86.2157,30.5741
PSEC,ROBA,-85.59,32.24
PSEC,SPRINGVI,-86.4799,33.7655
PSEC,TARENTUM,-85.934,31.6485
PSEC,UNIONSP1,-85.6871,32.1313
PSEC,VICTOR_A,-85.9789,31.6186
PSEC,VICTORI1,-85.9077,31.5541
PSEC,VILLATAS,-86.3684,30.4676
PSEC,WESTGRAN,-85.0203,30.7402
PSEC,WIGGINSJ,-86.3335,31.3271
PSEC,WYEJCT,-87.0932,30.8953
PSEG,LAWRENCE,-84.8601,39.0835
SCEG,2BETHUNE,-80.33,34.42
SCEG,2BISHOP,-80.5211,34.2119
SCEG,2BL13139,-81.0375,34.1845
SCEG,2CAUTHN,-80.49,34.48
SCEG,2COPE,-81.0072,33.3433
SCEG,2DARL,-80.1675,34.4177
SCEG,2DINKNS,-80.57,34.06
SCEG,2GRANTHM,-79.97,34.55
SCEG,2GREELY,-80.01,33.61
SCEG,2HARTSV,-80.02,34.5
SCEG,2HIGHHL,-79.62,34.02
SCEG,2KINGST,-79.8149,33.6649
SCEG,2LATTA,-79.412,34.3186
SCEG,2LK_CITY,-79.7915,33.8843
SCEG,2LU13160,-80.7038,34.2752
SCEG,2LYDIA,-79.85,34.42
SCEG,2LYNCHB,-79.92,34.05
SCEG,2MAYESV,-80.08,33.99
SCEG,2PROSPT,-81.47,34.2
SCEG,2ROYALH,-81.2798,34.7156
SCEG,2S_BARN,-81.16,33.17
SCEG,2S_BETH,-80.3194,34.3886
SCEG,2SCOTTSV,-80.08,33.92
SCEG,2STEV_SW,-81.01,32.88
SCEG,2STVN_X,-81.01,32.88
SCEG,2SYCAMOR,-81.17,33.03
SCEG,2TAYCHA,-81.09,34.13
SCEG,2WINNSB,-81.0872,34.3676
SCEG,2WINNSBO,-81.0872,34.3676
SCEG,3A_PORT,-80.99,33.92
SCEG,3ACCABEE,-80.0145,32.8497
SCEG,3AIK2_T,-81.62,33.57
SCEG,3AIKEN_T,-81.62,33.57
SCEG,3ASHLY_P,-80.06,32.99
SCEG,3B_IND_P,-80.7365,32.4427
SCEG,3BARNWEL,-81.3993,33.2186
SCEG,3BELMONT,-81.0249,34.0735
SCEG,3BELVEDE,-81.9557,33.5271
SCEG,3BIGGNS,-80.03,33.3
SCEG,3BLACKVL,-81.21,33.35
SCEG,3BOWMAN,-80.6923,33.3514
SCEG,3BRANCH,-80.68,33.26
SCEG,3BROOKWO,-81.01,33.99
SCEG,3BURTON,-80.7365,32.4427
SCEG,3BYRDS,-80.46,33.14
SCEG,3CALHOUN,-81.04,33.59
SCEG,3CLRWTR,-81.82,33.44
SCEG,3COLUMB,-81.17,33.97
SCEG,3CONWAY,-79.0807,33.8145
SCEG,3COPE_TA,-81.0072,33.3433
SCEG,3CRAFTS,-81.1,34.17
SCEG,3CROGAN,-79.96,32.76
SCEG,3CRTS_X,-79.42,33.65
SCEG,3DAV_ST,-80.59,33.63
SCEG,3DENMARK,-81.1401,33.3359
SCEG,3DU12255,-81.05,33.89
SCEG,3EASTOV,-80.6447,33.9006
SCEG,3FAIRFAX,-81.2337,32.9891
SCEG,3FORHIL,-80.6,33.01
SCEG,3GAPAC,-79.97,33.36
SCEG,3GASTON,-81.1112,33.8415
SCEG,3GOOS_C,-80.0282,32.9325
SCEG,3GROVE_S,-79.9558,32.8025
SCEG,3GTWN_S,-79.3547,33.4051
SCEG,3HAMPTN,-81.08,32.88
SCEG,3HANAHAN,-80.01,32.94
SCEG,3HARLYVL,-80.4512,33.2387
SCEG,3HEMING,-79.4349,33.7175
SCEG,3HEMING1,-79.4349,33.7175
SCEG,3HHGT,-80.7767,32.139
SCEG,3HOUNDSL,-81.7,33.53
SCEG,3HURON_T,-80.8,33.6
SCEG,3JWALUM,-80.03,33.08
SCEG,3KIMCLK,-81.84,33.27
SCEG,3KNGSTR,-79.8149,33.6649
SCEG,3LANGLY,-81.82,33.44
SCEG,3LEXNGT,-81.0612,34.0577
SCEG,3MACDON,-79.55,33.35
SCEG,3MAR_AB,-80.7578,32.476
SCEG,3MCMEEKI,-81.2148,34.055
SCEG,3MCWS,-80,33.17
SCEG,3MT_HOL,-80.4216,33.3259
SCEG,3MYRT_BC,-78.923,33.7094
SCEG,3N_CHAS,-80.06,32.94
SCEG,3N_CNWY,-79.0443,33.9145
SCEG,3NIX_XRD,-78.679,33.8507
SCEG,3OBURG,-80.807,33.5023
SCEG,3PARR115,-81.3309,34.2671
SCEG,3PINE_I,-78.92,33.74
SCEG,3PINELA,-80.99,34.11
SCEG,3PINEWD,-80.4463,33.7805
SCEG,3PORT_TA,-79.99,32.92
